hoard;mint;year
"Borgo San Giusto (Diga Torrente Celone)";Unknown;482
"Borgo San Giusto (Diga Torrente Celone)";Unknown;412
"Borgo San Giusto (Diga Torrente Celone)";Unknown;480
"Borgo San Giusto (Diga Torrente Celone)";Unknown;500
"Borgo San Giusto (Diga Torrente Celone)";Unknown;526
"Borgo San Giusto (Diga Torrente Celone)";Unknown;510
Aere;Unknown;509
Aere;Unknown;522
"Parco Archeologico Grumentum";Unknown;327
"Parco Archeologico Grumentum";Unknown;350
"Parco Archeologico Grumentum";Unknown;337
"Parco Archeologico Grumentum";Unknown;347
"Parco Archeologico Grumentum";Unknown;355
"Parco Archeologico Grumentum";Unknown;358
"Parco Archeologico Grumentum";Unknown;373
"Parco Archeologico Grumentum";Unknown;380
"Parco Archeologico Grumentum";Unknown;395
"Parco Archeologico Grumentum";Unknown;432
"Parco Archeologico Grumentum";Unknown;336
"Parco Archeologico Grumentum";Unknown;338
"Parco Archeologico Grumentum";Unknown;347
"Parco Archeologico Grumentum";Unknown;350
"Parco Archeologico Grumentum";Unknown;353
"Parco Archeologico Grumentum";Unknown;358
"Parco Archeologico Grumentum";Unknown;369
"Parco Archeologico Grumentum";Unknown;371
"Parco Archeologico Grumentum";Unknown;371
"Parco Archeologico Grumentum";Unknown;383
"Parco Archeologico Grumentum";Unknown;383
"Parco Archeologico Grumentum";Unknown;390
"Parco Archeologico Grumentum";Unknown;395
Pisticci;Unknown;349
Venusia;Unknown;333
Venusia;Unknown;341
Venusia;Unknown;351
Venusia;Unknown;361
Venusia;Unknown;371
Venusia;Unknown;365
Venusia;Unknown;376
Venusia;Unknown;380
Venusia;Unknown;385
Venusia;Unknown;387
Venusia;Unknown;389
Venusia;Unknown;388
Venusia;Unknown;405
Venusia;Unknown;490
Venusia;Unknown;509
Venusia;Unknown;535
Venusia;Unknown;571
Venusia;Unknown;507
"Comacchio, Ferrara, Italy";Unknown;550
"Corso Canalgrande";Unknown;546
"Aïn Kelba, Algeria";Unknown;530
"Aïn Kelba, Algeria";Unknown;530
"Aïn Kelba, Algeria";Unknown;530
"Aïn Kelba, Algeria";Unknown;526
"Aïn Kelba, Algeria";Unknown;521
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;509
"Aïn Kelba, Algeria";Unknown;485
"Aïn Kelba, Algeria";Unknown;485
"Petrich, Blagoevgrad, Bulgaria";Unknown;362
"Struma and Mesta Valleys, Bulgaria";Unknown;331
"Struma and Mesta Valleys, Bulgaria";Unknown;362
"Zagreb, City of Zagreb, Croatia";Unknown;556
"Zagreb, City of Zagreb, Croatia";Unknown;546
"Zagreb, City of Zagreb, Croatia";Unknown;709
"Zagreb, City of Zagreb, Croatia";Unknown;655
"Zagreb, City of Zagreb, Croatia";Unknown;655
"Zagreb, City of Zagreb, Croatia";Unknown;627
"Zagreb, City of Zagreb, Croatia";Unknown;667
"Zagreb, City of Zagreb, Croatia";Unknown;559
"Zagreb, City of Zagreb, Croatia";Unknown;608
Chaley;Unknown;412
Salernum;Unknown;500
"Forum Romanum";Unknown;512
"Forum Romanum";Unknown;500
"Forum Romanum";Unknown;530
"Zagreb, City of Zagreb, Croatia";Unknown;569
"Zagreb, City of Zagreb, Croatia";Unknown;575
"Zagreb, City of Zagreb, Croatia";Unknown;576
"Zagreb, City of Zagreb, Croatia";Unknown;578
"Zagreb, City of Zagreb, Croatia";Unknown;575
"Zagreb, City of Zagreb, Croatia";Unknown;708
"Bithynia (region)";Unknown;546
"Bithynia (region)";Unknown;571
"Bithynia (region)";Unknown;625
Kaisareia/Hadrianopolis/Proseilemmene;Unknown;625
Kaisareia/Hadrianopolis/Proseilemmene;Unknown;625
Kaisareia/Hadrianopolis/Proseilemmene;Unknown;625
Histria;Unknown;412
Histria;Unknown;437
"Écrille, France";Unknown;462
"Wijk bij Duurstede, Utrecht, Netherlands";Unknown;462
"Louvres, France";Unknown;478
"Salto del Lupo (Comacchio, FE)";Unknown;338
"Salto del Lupo (Comacchio, FE)";Unknown;347
"Salto del Lupo (Comacchio, FE)";Unknown;347
"Salto del Lupo (Comacchio, FE)";Unknown;349
"Salto del Lupo (Comacchio, FE)";Unknown;349
"Salto del Lupo (Comacchio, FE)";Unknown;350
"Salto del Lupo (Comacchio, FE)";Unknown;363
"Bashino Selo, Vardar Region, North Macedonia";Unknown;609
"Vojnica, Vardar Region, North Macedonia";Unknown;568
"Ohrid, Southwestern Region, North Macedonia";Unknown;584
"Gamzigrad, Serbia";Unknown;412
Prahovo;Unknown;525
Prahovo;Unknown;528
Prahovo;Unknown;535
Sadovets;Unknown;539
"Barovo, Kale, North Macedonia";Unknown;532
Stratonikeia;Unknown;592
"Râncăciov, Romania";Unknown;362
Malatya;Unknown;522
"Yalvaç, Isparta";Unknown;546
Malatya;Unknown;546
Malatya;Unknown;546
Malatya;Unknown;571
Malatya;Unknown;580
Malatya;Unknown;592
"Yalvaç, Isparta";Unknown;592
Malatya;Unknown;625
"Yalvaç, Isparta";Unknown;606
"Yalvaç, Isparta";Unknown;625
"Pellana Hoard";Unknown;608
"Pellana Hoard";Unknown;606
Racopel;Vasatis;569
Racopel;"Unknown (Iberia)";571
Racopel;"Unknown (Iberia)";564
Racopel;"Unknown (Iberia)";552
Racopel;"Unknown (Iberia)";571
Racopel;"Unknown (Iberia)";577
Racopel;"Unknown (Iberia)";577
Solomos;Unknown;612
Solomos;Unknown;613
Solomos;Unknown;614
Solomos;Unknown;615
Solomos;Unknown;614
Solomos;Unknown;616
"Delos (island)";Unknown;615
"Delos (island)";Unknown;612
"Delos (island)";Unknown;613
"Belgrade, City of Belgrade, Serbia";Unknown;462
"Belgrade, City of Belgrade, Serbia";Unknown;462
"Belgrade, City of Belgrade, Serbia";Unknown;478
"Belgrade, City of Belgrade, Serbia";Unknown;559
"Belgrade, City of Belgrade, Serbia";Unknown;559
"Belgrade, City of Belgrade, Serbia";Unknown;559
"Belgrade, City of Belgrade, Serbia";Unknown;521
"Belgrade, City of Belgrade, Serbia";Unknown;563
"Belgrade, City of Belgrade, Serbia";Unknown;563
"Belgrade, City of Belgrade, Serbia";Unknown;626
"Belgrade, City of Belgrade, Serbia";Unknown;655
"Belgrade, City of Belgrade, Serbia";Unknown;671
"Belgrade, City of Belgrade, Serbia";Unknown;684
"Pratica di Mare";Unknown;380
"Pratica di Mare";Unknown;374
"Pratica di Mare";Unknown;409
"Pratica di Mare";Unknown;402
"Pratica di Mare";Unknown;449
"Catacombs of St. Callixtus";Unknown;600
"La Grassa Hoard";Eliberri;593
"La Grassa Hoard";Unknown;593
"La Grassa Hoard";"Laurencio / Laure";606
"La Grassa Hoard";Tude;606
"La Grassa Hoard";Unknown;606
"La Grassa Hoard";Cesaragusta;616
"La Grassa Hoard";Ispali;616
"La Grassa Hoard";Emerita;616
"La Grassa Hoard";Unknown;616
"La Grassa Hoard";Cesaragusta;626
"La Grassa Hoard";Acci;626
"La Grassa Hoard";Toleto;626
"La Grassa Hoard";Barbi;626
"La Grassa Hoard";Coleia;626
"La Grassa Hoard";Emerita;626
"La Grassa Hoard";Astorica;626
"La Grassa Hoard";Luco;626
"La Grassa Hoard";Ventosa;626
"La Grassa Hoard";Unknown;626
"La Grassa Hoard";Narbo;633
"La Grassa Hoard";Toleto;633
"La Grassa Hoard";Egitania;633
"La Grassa Hoard";Emerita;633
"La Grassa Hoard";Eliberri;633
"La Grassa Hoard";Unknown;633
"La Grassa Hoard";Acci;637
"La Grassa Hoard";Castilona;637
"La Grassa Hoard";Mave;637
"La Grassa Hoard";Toleto;637
"La Grassa Hoard";Valentia;637
"La Grassa Hoard";Tucci;637
"La Grassa Hoard";Emerita;637
"La Grassa Hoard";Eminio;637
"La Grassa Hoard";Bracara;637
"La Grassa Hoard";Unknown;637
"La Grassa Hoard";Tarracona;640
"La Grassa Hoard";Beatia;640
"La Grassa Hoard";Barbi;640
"La Grassa Hoard";Barbi;640
"La Grassa Hoard";Eliberri;640
"La Grassa Hoard";Tucci;640
"La Grassa Hoard";Emerita;647
"La Grassa Hoard";Laetera;647
"La Grassa Hoard";Mave;647
"La Grassa Hoard";Saldania;647
"La Grassa Hoard";Toleto;647
"La Grassa Hoard";Cordoba;647
"La Grassa Hoard";Ispali;647
"La Grassa Hoard";Ispali;647
"La Grassa Hoard";Emerita;647
"La Grassa Hoard";Emerita;647
"La Grassa Hoard";Asturie;647
"La Grassa Hoard";Asturie;647
"La Grassa Hoard";Aurense;647
"La Grassa Hoard";Bracara;647
"La Grassa Hoard";Calapa;647
"La Grassa Hoard";Fraucello;647
"La Grassa Hoard";Luco;647
"La Grassa Hoard";Luco;647
"La Grassa Hoard";Petra;647
"La Grassa Hoard";Toriviana;647
"La Grassa Hoard";Tude;647
"La Grassa Hoard";Unknown;647
"La Grassa Hoard";Cordoba;660
"Salto del Lupo (Comacchio, FE)";Unknown;378
"Salto del Lupo (Comacchio, FE)";Unknown;369
"Salto del Lupo (Comacchio, FE)";Unknown;371
"Salto del Lupo (Comacchio, FE)";Unknown;371
Tomis;Unknown;475
Tomis;Unknown;412
Tomis;Unknown;412
Tomis;Unknown;412
Tomis;Unknown;412
"S. Vincenzo al Volturno";Unknown;500
"Palaiokastro Excavation";Unknown;572
"Palaiokastro Excavation";Unknown;499
"Palaiokastro Excavation";Unknown;571
Calpe;Unknown;362
Calpe;Unknown;462
Calpe;Unknown;350
Calpe;Unknown;377
Calpe;Roma;358
Calpe;"Unknown (Roman)";395
Calpe;Constantinople;405
Calpe;Constantinople;338
Calpe;Constantinople;356
Calpe;Constantinople;358
Calpe;Constantinople;358
Calpe;Constantinople;358
Calpe;"Unknown (Roman)";356
Calpe;"Unknown (Roman)";358
Calpe;"Unknown (Roman)";358
"Medvedja Municipality, Jablanica Administrative District, Serbia";Unknown;382
"Medvedja Municipality, Jablanica Administrative District, Serbia";Unknown;475
"Sexaginta Prista";Unknown;550
Calpe;Constantinople;338
Calpe;Lugdunum;357
Calpe;"Unknown (East Roman)";381
Calpe;"Unknown (Roman)";356
Calpe;Roma;358
Calpe;"Unknown (East Roman)";430
Calpe;Constantinople;447
Calpe;Roma;369
Calpe;Unknown;375
Calpe;Unknown;375
Calpe;Unknown;375
Calpe;Unknown;375
Calpe;Arelato;371
Calpe;"Unknown (Roman)";371
Calpe;Unknown;382
Calpe;Unknown;382
Calpe;"Unknown (Roman)";380
Calpe;Unknown;377
Calpe;Unknown;400
Calpe;Unknown;462
Calpe;Arelato;376
Calpe;"Unknown (Roman)";356
Calpe;"Unknown (Roman)";400
Calpe;"Unknown (Roman)";387
Calpe;Unknown;412
Calpe;Unknown;425
Calpe;Unknown;500
"Thasos (settlement)";Unknown;616
Saint-Paul-de-Jarrat;Unknown;389
"Nouaillé-Maupertuis, France";Unknown;535
"Availles-en-Châtellerault, France";Unknown;537
"Saint-Cyr-en-Talmondais, arr. Les Sables-d'Olonne, cant. Moutiers-les-Mauxfaits (Lafaurie and Pilet-Lemière #85.206.4)";Unknown;575
"Sault, France";Unknown;563
"Saignon, France";Unknown;540
"Saignon, France";Unknown;540
"Bollène, France";Unknown;545
"Hyères, France";Unknown;550
"Col. Forum Iulii";"Unknown (Iberia)";554
"La Ville-Dieu-du-Temple, France";Unknown;535
Mediolan(i)um;Unknown;412
Mediolan(i)um;Unknown;412
Mediolan(i)um;Unknown;450
Dnipro;Unknown;644
Zaporizhzhia;Unknown;546
Zaporizhzhia;Unknown;522
Zymne;Unknown;595
"Lugo (with unknown findspot)";"Unknown (Roman)";409
Pamplona;"Unknown (Roman)";439
Pamplona;"Unknown (Roman)";409
Pamplona;"Unknown (Roman)";401
Pamplona;"Unknown (Roman)";482
Dnipro;Unknown;670
"Solone ";Unknown;634
"Kyiv (St. Michael's Golden-Domed Monastery)";Unknown;728
"Kyiv #184.1";Unknown;504
"Kyiv #184.2";Unknown;546
Dobrovelychkivka;Unknown;571
Arshintsevo;Unknown;676
Gurzuf;Unknown;546
Gurzuf;Unknown;522
Gurzuf;Unknown;592
Dzhankoy;Unknown;676
"Chauda Cape";Unknown;749
Kerch;Unknown;546
Campochiaro;Unknown;675
"Sevastopol #217";Unknown;362
"Sevastopol #217";Unknown;401
"Sevastopol #217";Unknown;409
"Sevastopol #217";Unknown;412
"Sevastopol #217";Unknown;746
"Alba Pompeia";Unknown;362
Simferopol;Unknown;592
Skalyste;Unknown;749
"La Senda de l'Horteta";"Unknown (Iberia)";577
"Ierusalem/Hierosolyma/Col. Aelia Capitolina";Unknown;650
"PAS: Camerton 10";Unknown;393
"PAS: Chew Stoke (Pagan's Hill) 12";Unknown;321
"PAS: Chew Stoke (Pagan's Hill) 12";Unknown;335
"PAS: Chew Stoke (Pagan's Hill) 12";Unknown;340
"PAS: Chew Stoke (Pagan's Hill) 12";Unknown;369
"PAS: Chew Stoke (Pagan's Hill) 12";Unknown;371
"PAS: East Harptree 14";Unknown;349
"PAS: East Harptree 14";Unknown;361
"PAS: East Harptree 14";Unknown;361
"PAS: East Harptree 14";Unknown;369
"PAS: Kelston 15";Unknown;321
"PAS: Kelston 15";Unknown;369
"PAS: Paulton 16";Unknown;361
"PAS: Paulton 16";Unknown;363
"PAS: Paulton 16";Unknown;371
"PAS: Paulton 16";Unknown;375
"PAS: Paulton 16";Unknown;383
"PAS: Paulton 16";Unknown;387
"PAS: Paulton 16";Unknown;385
"PAS: Paulton 16";Unknown;393
"PAS: Paulton 16";Unknown;401
"PAS: Paulton 16";Unknown;409
"PAS: Paulton 16";Unknown;392
"PAS: Bedford Area 22";Unknown;349
"PAS: Bedford Area 22";Unknown;351
"PAS: Bedford Area 22";Unknown;354
"PAS: Bedford Area 22";Unknown;352
"PAS: Kempston 25";Unknown;381
"PAS: Cople 27";Unknown;381
"PAS: Cople 27";Unknown;408
"PAS: Amersham 38";Unknown;332
"PAS: Amersham 38";Unknown;371
"PAS: Aylesbury 40";Unknown;335
"PAS: Aylesbury 40";Unknown;371
"PAS: Aylesbury 40";Unknown;352
"PAS: Fenny Stratford 43";Unknown;332
"PAS: Fenny Stratford 43";Unknown;332
"PAS: Fenny Stratford 43";Unknown;338
"PAS: Fenny Stratford 43";Unknown;344
"PAS: Fenny Stratford 43";Unknown;358
"PAS: Fenny Stratford 43";Unknown;352
"PAS: Fenny Stratford 43";Unknown;345
"PAS: Milton Keynes 49";Unknown;349
"PAS: Milton Keynes 49";Unknown;351
"PAS: Milton Keynes 49";Unknown;351
"PAS: Milton Keynes 49";Unknown;351
"PAS: Milton Keynes 49";Unknown;352
"PAS: Milton Keynes 49";Unknown;351
"PAS: Milton Keynes 49";Unknown;353
"PAS: Milton Keynes 49";Unknown;349
"PAS: Milton Keynes 49";Unknown;351
"PAS: Milton Keynes 49";Unknown;353
"PAS: West Wycombe 53";Unknown;347
"PAS: West Wycombe 53";Unknown;349
"PAS: West Wycombe 53";Unknown;349
"PAS: West Wycombe 53";Unknown;351
"PAS: West Wycombe 53";Unknown;351
"PAS: West Wycombe 53";Unknown;352
"PAS: Bancroft Roman Villa 60";Unknown;336
"PAS: Bancroft Roman Villa 60";Unknown;352
"PAS: Buckinghamshire 65";Unknown;332
"PAS: Buckinghamshire 65";Unknown;338
"PAS: Buckinghamshire 65";Unknown;371
"PAS: West Wycombe II 68";Unknown;349
"PAS: West Wycombe II 68";Unknown;349
"PAS: West Wycombe II 68";Unknown;351
"PAS: West Wycombe II 68";Unknown;351
"PAS: West Wycombe II 68";Unknown;351
"PAS: West Wycombe II 68";Unknown;352
"PAS: Bourn Airfield 75";Unknown;335
"PAS: Bourn Airfield 75";Unknown;339
"PAS: Bourn Airfield 75";Unknown;332
"PAS: Cambridge 77";Unknown;338
"PAS: Cambridge 77";Unknown;358
"PAS: Romsey Town (Greville Road) 78";Unknown;349
"PAS: Romsey Town (Greville Road) 78";Unknown;369
"PAS: Romsey Town (Greville Road) 78";Unknown;371
"PAS: Romsey Town (Greville Road) 78";Unknown;352
"PAS: Chippenham 84";Unknown;371
"PAS: Elm 89";Unknown;321
"PAS: Elm 89";Unknown;369
"PAS: Elm 89";Unknown;375
"PAS: Ely 91";Unknown;352
"PAS: Ramsey 114";Unknown;332
"PAS: Ramsey 114";Unknown;354
"PAS: Huntingdon District 117";Unknown;349
"PAS: Huntingdon District 117";Unknown;349
"PAS: Huntingdon District 117";Unknown;351
"PAS: Huntingdon District 117";Unknown;351
"PAS: Huntingdon District 117";Unknown;353
"PAS: Huntingdon District 117";Unknown;353
"PAS: Stretham 125";Unknown;321
"PAS: Stretham 125";Unknown;342
"PAS: Stretham 125";Unknown;351
"PAS: Stretham 125";Unknown;369
"PAS: Stretham 125";Unknown;371
"PAS: Stretham 125";Unknown;375
"PAS: Stretham 125";Unknown;383
"PAS: Stretham 125";Unknown;371
"PAS: Stretham 125";Unknown;387
"PAS: Stretham 125";Unknown;393
"PAS: Stretham 125";Unknown;385
"PAS: Stretham 125";Unknown;386
"PAS: Stretham 125";Unknown;393
"PAS: Stretham 125";Unknown;401
"PAS: Stretham 125";Unknown;409
"PAS: Stretham 125";Unknown;392
"PAS: Stretham 125";Unknown;352
"PAS: Wisbech 140";Unknown;352
"PAS: Wisbech 141";Unknown;347
"PAS: Wisbech 141";Unknown;354
"PAS: Wisbech 141";Unknown;371
"PAS: Wisbech 141";Unknown;383
"PAS: Wisbech 141";Unknown;371
"PAS: Wisbech 141";Unknown;387
"PAS: Wisbech 141";Unknown;391
"PAS: Wisbech 141";Unknown;395
"PAS: Wisbech 141";Unknown;390
"PAS: Wisbech 142";Unknown;349
"PAS: Wisbech 142";Unknown;390
"PAS: Wisbech 142";Unknown;391
"PAS: Wisbech 142";Unknown;352
"PAS: Wisbech 142";Unknown;390
"PAS: East Llangan 155";Unknown;321
"PAS: East Llangan 155";Unknown;371
"PAS: East Llangan 155";Unknown;371
"PAS: Cranfield 170";Unknown;332
"PAS: Cranfield 170";Unknown;332
"PAS: Cranfield 170";Unknown;335
"PAS: Cranfield 170";Unknown;335
"PAS: Cranfield 170";Unknown;338
"PAS: Cranfield 170";Unknown;335
"PAS: Cranfield 170";Unknown;327
"PAS: Haynes 173";Unknown;393
"PAS: Haynes 173";Unknown;381
"PAS: Haynes 173";Unknown;381
"PAS: Haynes 173";Unknown;395
"PAS: Shefford 177";Unknown;349
"PAS: Tingrith 180";Unknown;335
"PAS: Tingrith 180";Unknown;328
"PAS: Alderley Edge 191";Unknown;335
"PAS: Alderley Edge 191";Unknown;352
"PAS: Nantwich (Cholmondeston) 193";Unknown;354
"PAS: Nantwich 197";Unknown;324
"PAS: Nantwich 197";Unknown;332
"PAS: Nantwich 197";Unknown;347
"PAS: Nantwich 197";Unknown;345
"PAS: Nantwich 197";Unknown;349
"PAS: Nantwich 197";Unknown;358
"PAS: Nantwich 197";Unknown;371
"PAS: Barbridge 198";Unknown;332
"PAS: Barbridge 198";Unknown;349
"PAS: Barbridge 198";Unknown;350
"PAS: Barbridge 198";Unknown;350
"PAS: Barbridge 198";Unknown;369
"PAS: Chester (Deanery Field) 206";Unknown;371
"PAS: Chester (Hunter Street) 207";Unknown;371
"PAS: Chester (Pepper Street) 208";Unknown;352
"PAS: Neston 215";Unknown;332
"PAS: Neston 215";Unknown;335
"PAS: Sea Mills 218";Unknown;335
"PAS: Sea Mills 218";Unknown;344
"PAS: Sea Mills 218";Unknown;349
"PAS: Sea Mills 218";Unknown;354
"PAS: Sea Mills 218";Unknown;371
"PAS: Sea Mills 218";Unknown;391
"PAS: Sea Mills 218";Unknown;352
"PAS: Bristol (Easton) 220";Unknown;321
"PAS: Bristol (Easton) 220";Unknown;320
"PAS: Blaise Castle 221";Unknown;351
"PAS: Blaise Castle 221";Unknown;351
"PAS: Blaise Castle 221";Unknown;349
"PAS: Blaise Castle 221";Unknown;349
"PAS: Bristol (Kingweston Villa) 222";Unknown;335
"PAS: Bristol (Ashton Vale) 223";Unknown;335
"PAS: Sea Mills 224";Unknown;335
"PAS: Bristol (North Mendip) 228";Unknown;357
"PAS: Bristol (North Mendip) 228";Unknown;361
"PAS: Bristol (North Mendip) 228";Unknown;361
"PAS: Bristol (North Mendip) 228";Unknown;371
"PAS: Bristol (North Mendip) 228";Unknown;376
"PAS: Bristol (North Mendip) 228";Unknown;371
"PAS: Bristol (North Mendip) 228";Unknown;383
"PAS: Portsmouth 240";Unknown;379
"PAS: Southsea 241";Unknown;335
"PAS: Southsea 241";Unknown;351
"PAS: Southsea 241";Unknown;353
"PAS: Southsea 241";Unknown;361
"PAS: Southsea 241";Unknown;335
"PAS: Southsea 241";Unknown;351
"PAS: Southsea 241";Unknown;351
"PAS: Southsea 241";Unknown;353
"PAS: Southsea 241";Unknown;361
"PAS: Dinorben 249";Unknown;354
"PAS: Dinorben 249";Unknown;351
"PAS: Dinorben 249";Unknown;354
"PAS: Abergele 250";Unknown;327
"PAS: Abergele 250";Unknown;335
"PAS: Abergele 250";Unknown;344
"PAS: Abergele 250";Unknown;344
"PAS: Abergele 250";Unknown;356
"PAS: Abergele 250";Unknown;369
"PAS: Little Orme 259";Unknown;321
"PAS: Maesmore 264";Unknown;327
"PAS: Maesmore 264";Unknown;335
"PAS: Maesmore 264";Unknown;344
"PAS: Maesmore 264";Unknown;339
"PAS: Maesmore 264";Unknown;339
"PAS: Gwinear 277";Unknown;327
"PAS: Gwinear 277";Unknown;339
"PAS: Lanyon 285";Unknown;390
"PAS: Lanyon 285";Unknown;401
"PAS: Morval 291";Unknown;335
"PAS: Mullion 292";Unknown;332
"PAS: Lellizzick 294";Unknown;332
"PAS: Lellizzick 294";Unknown;338
"PAS: Lellizzick 294";Unknown;338
"PAS: Lellizzick 294";Unknown;337
"PAS: Lellizzick 294";Unknown;332
"PAS: Samson 302";Unknown;373
"PAS: St. Just In Roseland 312";Unknown;332
"PAS: St. Just In Roseland 312";Unknown;335
"PAS: St. Just In Roseland 312";Unknown;338
"PAS: Stithians 314";Unknown;321
"PAS: Stithians 314";Unknown;335
"PAS: Zennor 315";Unknown;369
"PAS: Zennor 315";Unknown;375
"PAS: Zennor 315";Unknown;401
"PAS: Tywardreath 316";Unknown;335
"PAS: Sedgefield 324";Unknown;393
"PAS: Sedgefield 324";Unknown;381
"PAS: Armathwaite 354";Unknown;321
"PAS: Kendal(?) 358";Unknown;327
"PAS: Kendal(?) 358";Unknown;331
"PAS: Kendal(?) 358";Unknown;371
"PAS: Kirksteads 360";Unknown;352
"PAS: Kirksteads 360";Unknown;321
"PAS: Kirksteads 360";Unknown;320
"PAS: Kirksteads 360";Unknown;338
"PAS: Kirksteads 360";Unknown;352
"PAS: Eden Valley 373";Unknown;326
