region1;region2;value;year
Kazakhstan;Spain;0.002632;662
Israel;Spain;0.1754203557;662
Armenia;Spain;0.002315;662
Kyrgyzstan;Spain;0.037037;662
Iran;Spain;0.02678073;662
Egypt;Spain;0.005;662
Hungary;Spain;0.029412;662
Afghanistan;Spain;0.01;663
Cyprus;Spain;0.01;663
Lebanon;Spain;0.002353;663
Italy;Spain;0.0909917;663
Jordan;Spain;0.112985504;663
Spain;Spain;0.230422;663
Spain;Turkey;0.09115328511126;663
Spain;Ukraine;0.0571252593323;663
Spain;"United Kingdom";0.133333;663
Spain;Syria;0.1502538;663
Spain;Turkmenistan;0.017391;663
Spain;Uzbekistan;0.01928438;663
Hungary;Spain;0.029412;663
Romania;Spain;0.004706;663
Croatia;Spain;0.037607;663
Iran;Spain;0.02678073;663
Egypt;Spain;0.005;663
Russia;Spain;0.21979451;663
France;Spain;0.0897518040368;663
Netherlands;Spain;0.003676;663
Kazakhstan;Spain;0.002632;663
Greece;Spain;0.047087;663
China;Spain;0.011722;663
Armenia;Spain;0.002315;663
"Palestinian Territory";Spain;0.012353;663
Serbia;Spain;0.028352;663
Kyrgyzstan;Spain;0.037037;663
Israel;Spain;0.1754203557;663
Iran;Spain;0.02678073;664
Kyrgyzstan;Spain;0.037037;664
China;Spain;0.011722;664
Netherlands;Spain;0.003676;664
Greece;Spain;0.047087;664
France;Spain;0.0897518040368;664
"Palestinian Territory";Spain;0.012353;664
Spain;Syria;0.1502538;664
Spain;"United Kingdom";0.133333;664
Spain;Ukraine;0.0571252593323;664
Spain;Uzbekistan;0.01928438;664
Spain;Turkey;0.09115328511126;664
Spain;Turkmenistan;0.017391;664
Spain;Spain;0.230422;664
Lebanon;Spain;0.002353;664
Kazakhstan;Spain;0.002632;664
Croatia;Spain;0.037607;664
Egypt;Spain;0.005;664
Cyprus;Spain;0.01;664
Jordan;Spain;0.112985504;664
Israel;Spain;0.1754203557;664
Russia;Spain;0.21979451;664
Armenia;Spain;0.002315;664
Romania;Spain;0.004706;664
Italy;Spain;0.0909917;664
Hungary;Spain;0.029412;664
Serbia;Spain;0.028352;664
Afghanistan;Spain;0.01;664
Russia;Spain;0.21979451;665
Jordan;Spain;0.112985504;665
Serbia;Spain;0.028352;665
Spain;"United Kingdom";0.133333;665
Spain;Turkmenistan;0.017391;665
Spain;Ukraine;0.0571252593323;665
Spain;Turkey;0.09115328511126;665
Spain;Syria;0.1502538;665
Spain;Uzbekistan;0.01928438;665
Spain;Spain;0.230422;665
Armenia;Spain;0.002315;665
France;Spain;0.0897518040368;665
Netherlands;Spain;0.003676;665
Israel;Spain;0.1754203557;665
Kyrgyzstan;Spain;0.037037;665
"Palestinian Territory";Spain;0.012353;665
Lebanon;Spain;0.002353;665
Cyprus;Spain;0.01;665
China;Spain;0.011722;665
Hungary;Spain;0.029412;665
Iran;Spain;0.02678073;665
Greece;Spain;0.047087;665
Afghanistan;Spain;0.01;665
Romania;Spain;0.004706;665
Italy;Spain;0.0909917;665
Egypt;Spain;0.005;665
Croatia;Spain;0.037607;665
Kazakhstan;Spain;0.002632;665
Kyrgyzstan;Spain;0.037037;666
Cyprus;Spain;0.01;666
Greece;Spain;0.047087;666
China;Spain;0.011722;666
Italy;Spain;0.0909917;666
Croatia;Spain;0.037607;666
Romania;Spain;0.004706;666
Netherlands;Spain;0.003676;666
Hungary;Spain;0.029412;666
"Palestinian Territory";Spain;0.012353;666
Jordan;Spain;0.112985504;666
Russia;Spain;0.21979451;666
Serbia;Spain;0.028352;666
Egypt;Spain;0.005;666
Iran;Spain;0.02678073;666
Armenia;Spain;0.002315;666
Spain;"United Kingdom";0.133333;666
Spain;Turkmenistan;0.017391;666
Spain;Syria;0.1502538;666
Spain;Uzbekistan;0.01928438;666
Spain;Turkey;0.09115328511126;666
Spain;Spain;0.230422;666
Spain;Ukraine;0.0571252593323;666
Lebanon;Spain;0.002353;666
Israel;Spain;0.1754203557;666
France;Spain;0.0897518040368;666
Kazakhstan;Spain;0.002632;666
Afghanistan;Spain;0.01;666
China;Spain;0.011722;667
Serbia;Spain;0.028352;667
Iran;Spain;0.02678073;667
Kyrgyzstan;Spain;0.037037;667
Croatia;Spain;0.037607;667
Greece;Spain;0.047087;667
Jordan;Spain;0.112985504;667
Spain;Ukraine;0.0571252593323;667
Spain;Turkmenistan;0.017391;667
Spain;Uzbekistan;0.01928438;667
Spain;"United Kingdom";0.133333;667
Spain;Syria;0.1502538;667
Spain;Turkey;0.09115328511126;667
Spain;Spain;0.230422;667
Russia;Spain;0.21979451;667
Afghanistan;Spain;0.01;667
Egypt;Spain;0.005;667
Netherlands;Spain;0.003676;667
Lebanon;Spain;0.002353;667
Armenia;Spain;0.002315;667
Romania;Spain;0.004706;667
Hungary;Spain;0.029412;667
Israel;Spain;0.1754203557;667
"Palestinian Territory";Spain;0.012353;667
Kazakhstan;Spain;0.002632;667
Cyprus;Spain;0.01;667
France;Spain;0.0897518040368;667
Italy;Spain;0.0909917;667
Russia;Spain;0.5727357;668
Afghanistan;Spain;0.01;668
China;Spain;0.011722;668
Serbia;Spain;0.059602;668
Egypt;Spain;0.005;668
Croatia;Spain;0.049802;668
France;Spain;0.0897518040368;668
Hungary;Spain;0.029412;668
Romania;Spain;0.004706;668
Spain;"United Kingdom";0.133333;668
Spain;Uzbekistan;0.01928438;668
Spain;Turkmenistan;0.017391;668
Spain;Ukraine;0.1747723181559;668
Spain;Syria;0.1502538;668
Spain;Spain;0.230422;668
Spain;Turkey;0.149976814523;668
"Palestinian Territory";Spain;0.012353;668
Netherlands;Spain;0.003676;668
Israel;Spain;0.1754203557;668
Iran;Spain;0.02678073;668
Kyrgyzstan;Spain;0.095861;668
Kazakhstan;Spain;0.002632;668
Armenia;Spain;0.002315;668
Greece;Spain;0.047087;668
Cyprus;Spain;0.01;668
Italy;Spain;0.1498152;668
Jordan;Spain;0.112985504;668
Lebanon;Spain;0.002353;668
France;Spain;0.0897518040368;669
Italy;Spain;0.112778;669
Hungary;Spain;0.029412;669
Israel;Spain;0.091504272;669
Croatia;Spain;0.049802;669
Russia;Spain;0.4245875;669
Romania;Spain;0.004706;669
Afghanistan;Spain;0.01;669
Jordan;Spain;0.074524;669
Iran;Spain;0.02678073;669
China;Spain;0.011722;669
Spain;Ukraine;0.1747723181559;669
Spain;Spain;0.230422;669
Spain;"United Kingdom";0.133333;669
Spain;Uzbekistan;0.01928438;669
Spain;Turkmenistan;0.017391;669
Spain;Turkey;0.1470613626;669
Spain;Syria;0.07618;669
"Palestinian Territory";Spain;0.012353;669
Lebanon;Spain;0.002353;669
Armenia;Spain;0.002315;669
Cyprus;Spain;0.01;669
Kazakhstan;Spain;0.002632;669
Netherlands;Spain;0.003676;669
Kyrgyzstan;Spain;0.058824;669
Egypt;Spain;0.005;669
Serbia;Spain;0.059602;669
Greece;Spain;0.01005;669
Greece;Spain;0.01005;670
Russia;Spain;0.4245875;670
Iran;Spain;0.02678073;670
"Palestinian Territory";Spain;0.012353;670
Afghanistan;Spain;0.01;670
Croatia;Spain;0.049802;670
Egypt;Spain;0.005;670
Hungary;Spain;0.029412;670
Jordan;Spain;0.074524;670
France;Spain;0.0897518040368;670
Netherlands;Spain;0.003676;670
Italy;Spain;0.112778;670
Kazakhstan;Spain;0.002632;670
Kyrgyzstan;Spain;0.058824;670
Cyprus;Spain;0.01;670
Spain;Syria;0.07618;670
Spain;Turkmenistan;0.017391;670
Spain;Spain;0.230422;670
Spain;Uzbekistan;0.01928438;670
Spain;Ukraine;0.1747723181559;670
Spain;Turkey;0.1470613626;670
Spain;"United Kingdom";0.133333;670
Israel;Spain;0.091504272;670
Armenia;Spain;0.002315;670
China;Spain;0.011722;670
Lebanon;Spain;0.002353;670
Serbia;Spain;0.059602;670
Romania;Spain;0.004706;670
Romania;Spain;0.004706;671
Kyrgyzstan;Spain;0.058824;671
Spain;Ukraine;0.1747723181559;671
Spain;Syria;0.07618;671
Spain;Turkmenistan;0.017391;671
Spain;Uzbekistan;0.01928438;671
Spain;Spain;0.230422;671
Spain;Turkey;0.1470613626;671
Iran;Spain;0.02678073;671
Cyprus;Spain;0.01;671
Kazakhstan;Spain;0.002632;671
China;Spain;0.011722;671
Croatia;Spain;0.049802;671
Armenia;Spain;0.002315;671
Israel;Spain;0.07432001;671
Afghanistan;Spain;0.01;671
Jordan;Spain;0.074524;671
Netherlands;Spain;0.003676;671
Italy;Spain;0.112778;671
Russia;Spain;0.4245875;671
France;Spain;0.0897518040368;671
"Palestinian Territory";Spain;0.012353;671
Serbia;Spain;0.059602;671
Hungary;Spain;0.029412;671
Greece;Spain;0.01005;671
Lebanon;Spain;0.002353;671
Egypt;Spain;0.005;671
Israel;Spain;0.07432001;672
France;Spain;0.0897518040368;672
Kyrgyzstan;Spain;0.058824;672
Armenia;Spain;0.002315;672
"Palestinian Territory";Spain;0.012353;672
Netherlands;Spain;0.003676;672
Serbia;Spain;0.059602;672
Afghanistan;Spain;0.01;672
Cyprus;Spain;0.01;672
Russia;Spain;0.4245875;672
Iran;Spain;0.02678073;672
Spain;Uzbekistan;0.01928438;672
Spain;Ukraine;0.1747723181559;672
Spain;Turkey;0.1470613626;672
Spain;Spain;0.6054216;672
Spain;Turkmenistan;0.017391;672
Spain;Syria;0.07618;672
Lebanon;Spain;0.002353;672
Greece;Spain;0.01005;672
Kazakhstan;Spain;0.002632;672
China;Spain;0.011722;672
Italy;Spain;0.112778;672
Croatia;Spain;0.049802;672
Egypt;Spain;0.005;672
Hungary;Spain;0.029412;672
Jordan;Spain;0.074524;672
Romania;Spain;0.004706;672
Jordan;Spain;0.074524;673
Russia;Spain;0.4245875;673
Cyprus;Spain;0.01;673
France;Spain;0.0897518040368;673
Romania;Spain;0.004706;673
Afghanistan;Spain;0.01;673
China;Spain;0.011722;673
Armenia;Spain;0.002315;673
"Palestinian Territory";Spain;0.012353;673
Netherlands;Spain;0.003676;673
Greece;Spain;0.01005;673
Croatia;Spain;0.049802;673
Kazakhstan;Spain;0.002632;673
Lebanon;Spain;0.002353;673
Kyrgyzstan;Spain;0.058824;673
Italy;Spain;0.112778;673
Egypt;Spain;0.005;673
Serbia;Spain;0.059602;673
Hungary;Spain;0.029412;673
Spain;Ukraine;0.1747723181559;673
Spain;Syria;0.07618;673
Spain;Spain;0.38803;673
Spain;Turkey;0.1470613626;673
Spain;Turkmenistan;0.017391;673
Spain;Uzbekistan;0.01928438;673
Israel;Spain;0.07432001;673
Iran;Spain;0.02678073;673
Jordan;Spain;0.074524;674
Serbia;Spain;0.059602;674
Spain;Ukraine;0.1747723181559;674
Spain;Syria;0.07618;674
Spain;Spain;0.38803;674
Spain;Turkey;0.1470613626;674
Spain;Uzbekistan;0.01928438;674
Spain;Turkmenistan;0.017391;674
France;Spain;0.0897518040368;674
Hungary;Spain;0.029412;674
Russia;Spain;0.4245875;674
Lebanon;Spain;0.002353;674
Greece;Spain;0.01005;674
Afghanistan;Spain;0.01;674
Italy;Spain;0.112778;674
Netherlands;Spain;0.003676;674
Israel;Spain;0.07432001;674
Romania;Spain;0.004706;674
China;Spain;0.011722;674
Egypt;Spain;0.005;674
Cyprus;Spain;0.01;674
Croatia;Spain;0.049802;674
Iran;Spain;0.02678073;674
Armenia;Spain;0.002315;674
Kazakhstan;Spain;0.002632;674
"Palestinian Territory";Spain;0.012353;674
Kyrgyzstan;Spain;0.058824;674
Serbia;Spain;0.059602;675
Israel;Spain;0.07432001;675
Hungary;Spain;0.029412;675
Croatia;Spain;0.049802;675
Iran;Spain;0.02678073;675
Greece;Spain;0.01005;675
Armenia;Spain;0.002315;675
China;Spain;0.011722;675
Russia;Spain;0.4245875;675
Spain;Spain;0.38803;675
Spain;Syria;0.07618;675
Spain;Uzbekistan;0.01928438;675
Spain;Turkmenistan;0.017391;675
Spain;Turkey;0.1470613626;675
Spain;Ukraine;0.1747723181559;675
Italy;Spain;0.112778;675
Lebanon;Spain;0.002353;675
Cyprus;Spain;0.01;675
Netherlands;Spain;0.003676;675
Afghanistan;Spain;0.01;675
"Palestinian Territory";Spain;0.012353;675
Jordan;Spain;0.074524;675
Kyrgyzstan;Spain;0.058824;675
Egypt;Spain;0.005;675
Romania;Spain;0.004706;675
France;Spain;0.0897518040368;675
Kazakhstan;Spain;0.002632;675
Kazakhstan;Spain;0.002632;676
China;Spain;0.011722;676
Romania;Spain;0.004706;676
Kyrgyzstan;Spain;0.058824;676
Serbia;Spain;0.059602;676
Cyprus;Spain;0.01;676
Italy;Spain;0.112778;676
Afghanistan;Spain;0.01;676
Netherlands;Spain;0.003676;676
Lebanon;Spain;0.002353;676
France;Spain;0.0897518040368;676
Israel;Spain;0.07432001;676
"Palestinian Territory";Spain;0.012353;676
Spain;Turkmenistan;0.017391;676
Spain;Syria;0.07618;676
Spain;Ukraine;0.1747723181559;676
Spain;Uzbekistan;0.01928438;676
Spain;Turkey;0.1470613626;676
Spain;Spain;0.38803;676
Armenia;Spain;0.002315;676
Egypt;Spain;0.005;676
Greece;Spain;0.01005;676
Croatia;Spain;0.049802;676
Iran;Spain;0.02678073;676
Jordan;Spain;0.0451122;676
Russia;Spain;0.4245875;676
Jordan;Spain;0.0451122;677
Egypt;Spain;0.005;677
Lebanon;Spain;0.002353;677
Armenia;Spain;0.002315;677
"Palestinian Territory";Spain;0.012353;677
France;Spain;0.0897518040368;677
Netherlands;Spain;0.003676;677
Israel;Spain;0.07432001;677
Kazakhstan;Spain;0.002632;677
China;Spain;0.011722;677
Greece;Spain;0.01005;677
Afghanistan;Spain;0.01;677
Cyprus;Spain;0.01;677
Croatia;Spain;0.049802;677
Russia;Spain;0.4245875;677
Iran;Spain;0.02678073;677
Kyrgyzstan;Spain;0.058824;677
Italy;Spain;0.112778;677
Serbia;Spain;0.059602;677
Romania;Spain;0.004706;677
Spain;Turkmenistan;0.017391;677
Spain;Turkey;0.1470613626;677
Spain;Syria;0.07618;677
Spain;Uzbekistan;0.01928438;677
Spain;Ukraine;0.1747723181559;677
Spain;Spain;0.38803;677
Lebanon;Spain;0.002353;678
Iran;Spain;0.02678073;678
Armenia;Spain;0.002315;678
Romania;Spain;0.004706;678
France;Spain;0.0897518040368;678
Italy;Spain;0.112778;678
Afghanistan;Spain;0.01;678
Netherlands;Spain;0.003676;678
Spain;Ukraine;0.1747723181559;678
Spain;Turkmenistan;0.017391;678
Spain;Syria;0.07618;678
Spain;Uzbekistan;0.01928438;678
Spain;Turkey;0.1470613626;678
Spain;Spain;0.38803;678
"Palestinian Territory";Spain;0.012353;678
Jordan;Spain;0.0451122;678
Greece;Spain;0.01005;678
Israel;Spain;0.07432001;678
Cyprus;Spain;0.01;678
Kyrgyzstan;Spain;0.058824;678
Russia;Spain;0.4245875;678
Serbia;Spain;0.059602;678
Kazakhstan;Spain;0.002632;678
Egypt;Spain;0.005;678
China;Spain;0.011722;678
Croatia;Spain;0.049802;678
Lebanon;Spain;0.002353;679
France;Spain;0.0897518040368;679
Russia;Spain;0.4245875;679
Jordan;Spain;0.0451122;679
Greece;Spain;0.01005;679
China;Spain;0.011722;679
Israel;Spain;0.07432001;679
Serbia;Spain;0.059602;679
Romania;Spain;0.004706;679
"Palestinian Territory";Spain;0.012353;679
Afghanistan;Spain;0.01;679
Spain;Ukraine;0.1747723181559;679
Spain;Uzbekistan;0.01928438;679
Spain;Turkmenistan;0.017391;679
Spain;Turkey;0.1470613626;679
Spain;Spain;0.38803;679
Spain;Syria;0.07618;679
Kazakhstan;Spain;0.002632;679
Armenia;Spain;0.002315;679
Egypt;Spain;0.005;679
Iran;Spain;0.02678073;679
Cyprus;Spain;0.01;679
Kyrgyzstan;Spain;0.058824;679
Croatia;Spain;0.049802;679
Netherlands;Spain;0.003676;679
Italy;Spain;0.112778;679
Jordan;Spain;0.0451122;680
Serbia;Spain;0.059602;680
Netherlands;Spain;0.003676;680
Lebanon;Spain;0.002353;680
Romania;Spain;0.004706;680
Afghanistan;Spain;0.01;680
Kyrgyzstan;Spain;0.058824;680
Russia;Spain;0.4245875;680
Greece;Spain;0.01005;680
Italy;Spain;0.112778;680
Egypt;Spain;0.005;680
Iran;Spain;0.02678073;680
China;Spain;0.011722;680
France;Spain;0.2650764793614;680
Spain;Turkmenistan;0.017391;680
Spain;Turkey;0.1470613626;680
Spain;Ukraine;0.1747723181559;680
Spain;Spain;2.38803;680
Spain;Syria;0.07618;680
Spain;Uzbekistan;0.01928438;680
"Palestinian Territory";Spain;0.012353;680
Kazakhstan;Spain;0.002632;680
Croatia;Spain;0.049802;680
Israel;Spain;0.07432001;680
Armenia;Spain;0.002315;680
Cyprus;Spain;0.01;680
Lebanon;Spain;0.002353;681
Russia;Spain;0.4245875;681
Kyrgyzstan;Spain;0.058824;681
France;Spain;0.247628186913;681
China;Spain;0.011722;681
Greece;Spain;0.01005;681
Romania;Spain;0.004706;681
Italy;Spain;0.112778;681
Armenia;Spain;0.002315;681
Israel;Spain;0.07432001;681
Jordan;Spain;0.0451122;681
Spain;Ukraine;0.1747723181559;681
Spain;Spain;2.01303;681
Spain;Turkmenistan;0.017391;681
Spain;Syria;0.07618;681
Spain;Turkey;0.1470613626;681
Spain;Uzbekistan;0.01928438;681
Afghanistan;Spain;0.01;681
Serbia;Spain;0.059602;681
Croatia;Spain;0.049802;681
Iran;Spain;0.02678073;681
Kazakhstan;Spain;0.002632;681
Netherlands;Spain;0.003676;681
Egypt;Spain;0.005;681
Cyprus;Spain;0.01;681
"Palestinian Territory";Spain;0.012353;681
Egypt;Spain;0.005;682
Lebanon;Spain;0.002353;682
Romania;Spain;0.004706;682
Kazakhstan;Spain;0.002632;682
Afghanistan;Spain;0.01;682
Armenia;Spain;0.002315;682
"Palestinian Territory";Spain;0.012353;682
China;Spain;0.011722;682
France;Spain;0.247628186913;682
Israel;Spain;0.07432001;682
Kyrgyzstan;Spain;0.058824;682
Cyprus;Spain;0.01;682
Greece;Spain;0.01005;682
Croatia;Spain;0.049802;682
Spain;Uzbekistan;0.01928438;682
Spain;Ukraine;0.1747723181559;682
Spain;Turkey;0.1470613626;682
Spain;Spain;2.01303;682
Spain;Syria;0.07618;682
Spain;Turkmenistan;0.017391;682
Russia;Spain;0.4245875;682
Italy;Spain;0.112778;682
Jordan;Spain;0.0451122;682
Iran;Spain;0.02678073;682
Netherlands;Spain;0.003676;682
Serbia;Spain;0.059602;682
Kyrgyzstan;Spain;0.058824;683
Afghanistan;Spain;0.01;683
"Palestinian Territory";Spain;0.012353;683
Kazakhstan;Spain;0.002632;683
Egypt;Spain;0.005;683
France;Spain;0.247628186913;683
Romania;Spain;0.004706;683
Netherlands;Spain;0.003676;683
Spain;Turkey;0.1470613626;683
Spain;Ukraine;0.1747723181559;683
Spain;Syria;0.07618;683
Spain;Uzbekistan;0.01928438;683
Spain;Spain;2.01303;683
Spain;Turkmenistan;0.017391;683
Russia;Spain;0.4245875;683
Italy;Spain;0.112778;683
Lebanon;Spain;0.002353;683
Cyprus;Spain;0.01;683
Greece;Spain;0.01005;683
Israel;Spain;0.07432001;683
Croatia;Spain;0.049802;683
Serbia;Spain;0.059602;683
Jordan;Spain;0.0451122;683
China;Spain;0.011722;683
Armenia;Spain;0.002315;683
Iran;Spain;0.02678073;683
France;Spain;0.247628186913;684
Cyprus;Spain;0.01;684
Lebanon;Spain;0.002353;684
Armenia;Spain;0.002315;684
Egypt;Spain;0.005;684
Netherlands;Spain;0.003676;684
Kazakhstan;Spain;0.002632;684
Russia;Spain;0.4245875;684
Iran;Spain;0.02678073;684
"Palestinian Territory";Spain;0.012353;684
Kyrgyzstan;Spain;0.058824;684
Jordan;Spain;0.0451122;684
Greece;Spain;0.01005;684
China;Spain;0.011722;684
Croatia;Spain;0.049802;684
Israel;Spain;0.07432001;684
Afghanistan;Spain;0.01;684
Italy;Spain;0.112778;684
Spain;Syria;0.07618;684
Spain;Uzbekistan;0.01928438;684
Spain;Spain;2.01303;684
Spain;Turkey;0.1470613626;684
Spain;Ukraine;0.1747723181559;684
Spain;Turkmenistan;0.017391;684
Romania;Spain;0.004706;684
Serbia;Spain;0.059602;684
Afghanistan;Spain;0.01;685
Romania;Spain;0.004706;685
Lebanon;Spain;0.002353;685
Armenia;Spain;0.002315;685
Cyprus;Spain;0.01;685
Italy;Spain;0.112778;685
Russia;Spain;0.4245875;685
Kazakhstan;Spain;0.002632;685
Serbia;Spain;0.059602;685
"Palestinian Territory";Spain;0.012353;685
Spain;Turkmenistan;0.017391;685
Spain;Ukraine;0.1747723181559;685
Spain;Uzbekistan;0.01928438;685
Spain;Turkey;0.212445978013;685
Spain;Spain;2.01303;685
Spain;Syria;0.2415644;685
France;Spain;0.247628186913;685
Egypt;Spain;0.005;685
Iran;Spain;0.02678073;685
Kyrgyzstan;Spain;0.058824;685
China;Spain;0.011722;685
Greece;Spain;0.01005;685
Croatia;Spain;0.049802;685
Israel;Spain;0.07432001;685
Jordan;Spain;0.0451122;685
Netherlands;Spain;0.003676;685
Kazakhstan;Spain;0.002632;686
Armenia;Spain;0.002315;686
Cyprus;Spain;0.01;686
"Palestinian Territory";Spain;0.012353;686
Afghanistan;Spain;0.01;686
Russia;Spain;0.07164637;686
Italy;Spain;0.053955;686
China;Spain;0.011722;686
Israel;Spain;0.07432001;686
France;Spain;0.247628186913;686
Netherlands;Spain;0.003676;686
Iran;Spain;0.02678073;686
Spain;Turkey;0.1536224486008;686
Spain;Uzbekistan;0.01928438;686
Spain;Syria;0.2415644;686
Spain;Spain;2.01303;686
Spain;Turkmenistan;0.017391;686
Spain;Ukraine;0.0571252593323;686
Jordan;Spain;0.0451122;686
Serbia;Spain;0.059602;686
Lebanon;Spain;0.002353;686
Greece;Spain;0.01005;686
Egypt;Spain;0.005;686
Romania;Spain;0.004706;686
Croatia;Spain;0.049802;686
Kazakhstan;Spain;0.002632;687
Egypt;Spain;0.005;687
"Palestinian Territory";Spain;0.012353;687
China;Spain;0.011722;687
Netherlands;Spain;0.003676;687
Iran;Spain;0.02678073;687
Croatia;Spain;0.049802;687
Spain;Ukraine;0.0571252593323;687
Spain;Syria;0.2415644;687
Spain;Turkey;0.1536224486008;687
Spain;Uzbekistan;0.01928438;687
Spain;Spain;3.146364;687
Spain;Turkmenistan;0.017391;687
France;Spain;0.447628186913;687
Cyprus;Spain;0.01;687
Portugal;Spain;0.2;687
Greece;Spain;0.01005;687
Romania;Spain;0.004706;687
Israel;Spain;0.07432001;687
Russia;Spain;0.07164637;687
Italy;Spain;0.053955;687
Jordan;Spain;0.0451122;687
Lebanon;Spain;0.002353;687
Armenia;Spain;0.002315;687
Afghanistan;Spain;0.01;687
Serbia;Spain;0.059602;687
Serbia;Spain;0.059602;688
Iran;Spain;0.02678073;688
Portugal;Spain;0.2;688
"Palestinian Territory";Spain;0.012353;688
Cyprus;Spain;0.01;688
Israel;Spain;0.07432001;688
Netherlands;Spain;0.003676;688
Croatia;Spain;0.049802;688
China;Spain;0.011722;688
Spain;Spain;1.146364;688
Spain;Turkmenistan;0.017391;688
Spain;Turkey;0.1536224486008;688
Spain;Syria;0.2415644;688
Spain;Ukraine;0.0571252593323;688
Spain;Uzbekistan;0.01928438;688
Egypt;Spain;0.005;688
Lebanon;Spain;0.002353;688
Greece;Spain;0.01005;688
Armenia;Spain;0.002315;688
Italy;Spain;0.053955;688
Jordan;Spain;0.0451122;688
Kazakhstan;Spain;0.002632;688
Russia;Spain;0.07164637;688
Romania;Spain;0.004706;688
France;Spain;0.304771044056;688
Afghanistan;Spain;0.01;688
Cyprus;Spain;0.01;689
Serbia;Spain;0.059602;689
Jordan;Spain;0.0451122;689
Italy;Spain;0.053955;689
Netherlands;Spain;0.003676;689
Portugal;Spain;0.2;689
Romania;Spain;0.004706;689
Kazakhstan;Spain;0.002632;689
Armenia;Spain;0.002315;689
France;Spain;0.304771044056;689
Greece;Spain;0.01005;689
China;Spain;0.011722;689
Israel;Spain;0.07432001;689
Russia;Spain;0.07164637;689
Afghanistan;Spain;0.01;689
Spain;Turkmenistan;0.017391;689
Spain;Uzbekistan;0.01928438;689
Spain;Turkey;0.1536224486008;689
Spain;Ukraine;0.0571252593323;689
Spain;Syria;0.2415644;689
Spain;Spain;1.146364;689
Lebanon;Spain;0.002353;689
"Palestinian Territory";Spain;0.012353;689
Egypt;Spain;0.005;689
Iran;Spain;0.02678073;689
Croatia;Spain;0.049802;689
Kazakhstan;Spain;0.002632;690
Cyprus;Spain;0.01;690
China;Spain;0.011722;690
Serbia;Spain;0.059602;690
Israel;Spain;0.07432001;690
Jordan;Spain;0.0451122;690
Russia;Spain;0.07164637;690
Romania;Spain;0.004706;690
Netherlands;Spain;0.003676;690
Croatia;Spain;0.049802;690
Afghanistan;Spain;0.01;690
Armenia;Spain;0.002315;690
"Palestinian Territory";Spain;0.012353;690
Egypt;Spain;0.005;690
Spain;Ukraine;0.0571252593323;690
Spain;Uzbekistan;0.01928438;690
Spain;Sweden;0.016667;690
Spain;Turkey;0.1536224486008;690
Spain;Spain;1.146364;690
Spain;Turkmenistan;0.017391;690
Spain;Syria;0.258231;690
Greece;Spain;0.01005;690
Portugal;Spain;0.2;690
France;Spain;0.304771044056;690
Italy;Spain;0.053955;690
Iran;Spain;0.02678073;690
Lebanon;Spain;0.002353;690
Iran;Spain;0.02678073;691
Italy;Spain;0.053955;691
Egypt;Spain;0.005;691
Portugal;Spain;0.2;691
Afghanistan;Spain;0.01;691
Armenia;Spain;0.002315;691
Russia;Spain;0.07164637;691
Israel;Spain;0.07432001;691
China;Spain;0.011722;691
Lebanon;Spain;0.002353;691
Romania;Spain;0.004706;691
Jordan;Spain;0.0451122;691
Kazakhstan;Spain;0.002632;691
France;Spain;0.304771044056;691
Spain;Spain;1.146364;691
Spain;Turkey;0.1536224486008;691
Spain;Ukraine;0.05186210144;691
Spain;Turkmenistan;0.017391;691
Spain;Syria;0.258231;691
Spain;Uzbekistan;0.01928438;691
Spain;Sweden;0.016667;691
"Palestinian Territory";Spain;0.012353;691
Serbia;Spain;0.059602;691
Cyprus;Spain;0.01;691
Croatia;Spain;0.049802;691
Netherlands;Spain;0.003676;691
Greece;Spain;0.01005;691
Lebanon;Spain;0.002353;692
"Palestinian Territory";Spain;0.012353;692
Romania;Spain;0.004706;692
Croatia;Spain;0.049802;692
Spain;Uzbekistan;0.01928438;692
Spain;Spain;1.146364;692
Spain;Turkey;0.1536224486008;692
Spain;Syria;0.258231;692
Spain;Ukraine;0.05186210144;692
Spain;Sweden;0.016667;692
Spain;Turkmenistan;0.017391;692
China;Spain;0.011722;692
Portugal;Spain;0.2;692
Greece;Spain;0.01005;692
Italy;Spain;0.053955;692
Russia;Spain;0.07164637;692
Serbia;Spain;0.059602;692
Kazakhstan;Spain;0.002632;692
Afghanistan;Spain;0.01;692
Jordan;Spain;0.0451122;692
Egypt;Spain;0.005;692
Iran;Spain;0.02678073;692
Cyprus;Spain;0.01;692
Israel;Spain;0.07432001;692
Netherlands;Spain;0.003676;692
Armenia;Spain;0.002315;692
France;Spain;0.304771044056;692
Romania;Spain;0.004706;693
Jordan;Spain;0.0451122;693
Spain;Turkey;0.1536224486008;693
Spain;Syria;0.258231;693
Spain;Sweden;0.016667;693
Spain;Uzbekistan;0.01928438;693
Spain;Spain;1.146364;693
Spain;Ukraine;0.05186210144;693
Spain;Turkmenistan;0.017391;693
Armenia;Spain;0.002315;693
"Palestinian Territory";Spain;0.012353;693
Portugal;Spain;0.2;693
Serbia;Spain;0.059602;693
Afghanistan;Spain;0.01;693
Russia;Spain;0.07164637;693
France;Spain;0.304771044056;693
China;Spain;0.011722;693
Greece;Spain;0.01005;693
Croatia;Spain;0.049802;693
Kazakhstan;Spain;0.002632;693
Netherlands;Spain;0.003676;693
Italy;Spain;0.053955;693
Lebanon;Spain;0.002353;693
